id;University
7775;Not in Google Scholar
7776;University of New Hampshire
7777;Not in Google Scholar
7778;Not in Google Scholar
7779;Not in Google Scholar
778;Not in Google Scholar
7780;Not in Google Scholar
7781;Not in Google Scholar
7782;Not in Google Scholar
7783;Oregon State University
7784;Not in Google Scholar
7785;UCLA
7786;Not in Google Scholar
7787;Not in Google Scholar
7788;Not in Google Scholar
7789;Not in Google Scholar
779;Not in Google Scholar
7790;Not in Google Scholar
7791;Not in Google Scholar
7792;Not in Google Scholar
7793;Not in Google Scholar
7795;Santa Fe Institute
7797;Not in Google Scholar
7798;Not in Google Scholar
7799;Not in Google Scholar
78;Not in Google Scholar
780;Not in Google Scholar
7800;Not in Google Scholar
7801;Not in Google Scholar
7802;Northumbria University
7803;Not in Google Scholar
7804;Not in Google Scholar
7805;Not in Google Scholar
7806;Not in Google Scholar
7807;Not in Google Scholar
7808;Not in Google Scholar
7809;Not in Google Scholar
781;Not in Google Scholar
7810;Not in Google Scholar
7811;Not in Google Scholar
7813;Not in Google Scholar
7814;Not in Google Scholar
7815;Not in Google Scholar
7816;Not in Google Scholar
7817;Not in Google Scholar
7818;Not in Google Scholar
7819;Not in Google Scholar
782;Not in Google Scholar
7820;ETH Zurich
7821;Not in Google Scholar
7822;Not in Google Scholar
7823;Not in Google Scholar
7824;Not in Google Scholar
7825;Not in Google Scholar
7826;Not in Google Scholar
7827;Not in Google Scholar
7828;Not in Google Scholar
7829;Not in Google Scholar
783;Not in Google Scholar
7830;Not in Google Scholar
7831;Not in Google Scholar
7832;Washington State University
7833;Not in Google Scholar
7834;Not in Google Scholar
7835;Not in Google Scholar
7836;Not in Google Scholar
7837;Not in Google Scholar
7838;Carnegie Mellon University
7839;Not in Google Scholar
784;Not in Google Scholar
7840;U.C. Berkeley
7841;MIT
7842;Not in Google Scholar
7843;Not in Google Scholar
7844;Not in Google Scholar
7845;Not in Google Scholar
7846;Not in Google Scholar
7847;Not in Google Scholar
7848;University of California, San Diego
7849;Not in Google Scholar
785;Not in Google Scholar
7850;Not in Google Scholar
7851;Not in Google Scholar
7852;Not in Google Scholar
7853;Not in Google Scholar
7854;Not in Google Scholar
7855;Not in Google Scholar
7856;Not in Google Scholar
7857;Not in Google Scholar
7858;Not in Google Scholar
786;Not in Google Scholar
7860;Not in Google Scholar
7861;Not in Google Scholar
7862;Not in Google Scholar
7863;Not in Google Scholar
7864;Washington University in St. Louis
7865;Not in Google Scholar
7866;Not in Google Scholar
7867;Tsinghua University
7868;Tsinghua University
7869;Not in Google Scholar
787;Not in Google Scholar
7870;Not in Google Scholar
7871;University of Toronto
7872;Massachusetts Institute of Technology
7873;MIT
7874;Not in Google Scholar
7875;Not in Google Scholar
7876;Not in Google Scholar
7877;Not in Google Scholar
7878;Not in Google Scholar
7879;Google
788;Not in Google Scholar
7880;University of Toronto
7881;Not in Google Scholar
7882;Brandeis University
7883;Not in Google Scholar
7884;Not in Google Scholar
7885;Not in Google Scholar
7886;Tsinghua University
7887;University of Toronto
7888;Not in Google Scholar
7889;Not in Google Scholar
789;Not in Google Scholar
7890;Not in Google Scholar
7891;Xidian University
7892;RWTH
7893;Not in Google Scholar
7894;Not in Google Scholar
7895;Université de Montréal
7896;Not in Google Scholar
7897;Not in Google Scholar
7898;Google
7899;Not in Google Scholar
79;Not in Google Scholar
790;Not in Google Scholar
7900;MIT
7901;Not in Google Scholar
7902;Michigan State University
7903;Not in Google Scholar
7904;Not in Google Scholar
7905;Not in Google Scholar
7906;Not in Google Scholar
7907;Aalto Yliopisto
7908;Not in Google Scholar
7909;Université de Montréal
791;Not in Google Scholar
7910;Universite de Montreal
7911;Stanford University
7912;Stanford University
7913;Not in Google Scholar
7914;Stanford University
7915;Google
7916;Duke University
7917;Duke University
7918;Google, Inc
7919;University of Central Lancashire
792;Not in Google Scholar
7920;Google
7921;Not in Google Scholar
7922;Not in Google Scholar
7923;Not in Google Scholar
7924;UT-Austin
7925;Not in Google Scholar
7926;Not in Google Scholar
7927;Not in Google Scholar
7928;Not in Google Scholar
7929;Not in Google Scholar
793;Not in Google Scholar
7930;Not in Google Scholar
7931;Not in Google Scholar
7932;Not in Google Scholar
7933;Cedars Sinai Medical Center
7934;Not in Google Scholar
7935;Ecole Polytechnique
7936;Not in Google Scholar
7937;Not in Google Scholar
7938;Not in Google Scholar
7939;Not in Google Scholar
7940;Not in Google Scholar
7941;Not in Google Scholar
7942;Chalmers University of Technology
7943;ETH
7944;Columbia University
7945;Hong Kong University of Science and Technology
7946;MIT
7947;Not in Google Scholar
7948;Technische Universität Darmstadt
7949;Universidade de Aveiro
795;University of Sydney
7950;University of Minho
7951;Carnegie Mellon University
7952;Not in Google Scholar
7953;Not in Google Scholar
7954;Not in Google Scholar
7955;Not in Google Scholar
7956;CMU
7957;Not in Google Scholar
7958;Not in Google Scholar
7959;Not in Google Scholar
796;University of Queensland
7960;Not in Google Scholar
7961;EPFL
7962;EPFL
7963;Not in Google Scholar
7964;Not in Google Scholar
7965;ETH Zurich
7966;Stanford University
7967;Stanford Univeristy
7968;Georgia Institute of Technology
7969;Georgia Institute of Technology
797;Not in Google Scholar
7970;University of California, Berkeley
7971;North Carolina State University
7972;Wuhan Botanical Garden, Chinese Academy of Sciences
7973;University of Illinois at Chicago
7974;Not in Google Scholar
7975;University Jean Monnet of Saint-Etienne
7976;Mind Research Network
7977;Not in Google Scholar
7978;Mind Research Network
7979;Not in Google Scholar
798;Not in Google Scholar
7980;Not in Google Scholar
7981;University of California, Los Angeles
7982;Not in Google Scholar
7983;Not in Google Scholar
7984;McGill University
7985;Not in Google Scholar
7986;UC Berkeley
7987;Stanford University
7988;Stanford University
7989;Not in Google Scholar
799;Not in Google Scholar
7990;Telecom ParisTech
7991;Not in Google Scholar
7992;Not in Google Scholar
7993;Stanford University
7994;Not in Google Scholar
7995;Not in Google Scholar
7996;University of Chicago
7997;University of Washington
7998;Not in Google Scholar
7999;Not in Google Scholar
8;Not in Google Scholar
80;Auckland
800;Not in Google Scholar
8000;National University of Singapore
8001;Not in Google Scholar
8002;University of Tokyo
8003;National Institute of Informatics
8004;Not in Google Scholar
8005;University of British Columbia
8006;Not in Google Scholar
8007;Not in Google Scholar
8008;University of British Columbia
8009;Not in Google Scholar
801;Huawei Technologies
8010;Not in Google Scholar
8011;Not in Google Scholar
8012;Johns Hopkins University
8013;Johns Hopkins University
8014;Not in Google Scholar
8015;Universidad Tecnica Federico Santa Maria
8016;Not in Google Scholar
8017;Duke
8018;Google Inc
8019;Not in Google Scholar
802;Not in Google Scholar
8020;Not in Google Scholar
8021;University of Maryland
8022;Sun Yat-sen university
8023;Central South University
8024;Not in Google Scholar
8025;Texas A&M University
8026;Not in Google Scholar
8027;University of California Santa Cruz
8028;University of Northumbria
8029;Not in Google Scholar
803;Not in Google Scholar
8030;Institute of Atmospheric Physics
8031;University of Georgia
8032;Massachusetts Institute of Technology
8033;Massachusetts Institute of Technology
8035;Not in Google Scholar
8036;Not in Google Scholar
8037;Los Alamos National Laboratory
8038;MIT
8039;Not in Google Scholar
804;Not in Google Scholar
8040;Australian National University
8041;École Polytechnique
8042;University of Washington
8043;Not in Google Scholar
8044;Not in Google Scholar
8045;Princeton University
8046;ETH Zurich
8047;University of Pennsylvania
8048;Princeton University
8049;Télécom ParisTech
805;Not in Google Scholar
8050;Not in Google Scholar
8051;Not in Google Scholar
8052;Not in Google Scholar
8053;Not in Google Scholar
8054;Not in Google Scholar
8055;University of Rochester
8056;Not in Google Scholar
8057;University of Rochester
8058;Not in Google Scholar
8059;Not in Google Scholar
806;Not in Google Scholar
8060;Georgia Institute of Technology
8062;Not in Google Scholar
8063;Columbia University
8064;Princeton University
8065;Columbia University
8066;Not in Google Scholar
8067;Not in Google Scholar
8068;New York University
8069;Not in Google Scholar
807;Not in Google Scholar
8070;UC Berkeley
8071;University of Washington
8072;Not in Google Scholar
8073;Cornell University
8074;Carnegie Mellon University
8075;Not in Google Scholar
8076;Columbia University
8077;Not in Google Scholar
8078;Not in Google Scholar
8079;Not in Google Scholar
808;Not in Google Scholar
8080;Not in Google Scholar
8081;Not in Google Scholar
8082;Aix-Marseille Université
8083;Not in Google Scholar
8084;Universidad de Chile
8085;Not in Google Scholar
8086;Not in Google Scholar
8087;Chinese University of Hong Kong
8088;Hong Kong University of Science and Technology
8089;University of Michigan
809;Not in Google Scholar
8090;Not in Google Scholar
8091;University of Washington
8092;Not in Google Scholar
8093;UW
8094;University of Kentucky
8095;Not in Google Scholar
8096;MIT
8097;MIT
8098;University of California, Berkeley
8099;Virginia Tech
81;Not in Google Scholar
810;Tel-Aviv University
8100;University of Toronto
8101;Stanford University
8102;Not in Google Scholar
8103;Genentech Inc
8104;Stanford University
8105;Not in Google Scholar
8106;MIT
8107;Not in Google Scholar
8108;Not in Google Scholar
8109;Not in Google Scholar
811;UMD
8110;Not in Google Scholar
8111;Not in Google Scholar
8112;École Normale Supérieure
8113;TU Dresden
8114;Technische Universität Dresden
8115;UCL
8116;Not in Google Scholar
8117;University of Adelaide
8118;Georgia Institute of Technology
8119;University of Manchester
812;Not in Google Scholar
8120;Mitsubishi Electric Research Laboratories
8121;Not in Google Scholar
8122;National Chung Cheng University
8123;Not in Google Scholar
8124;Not in Google Scholar
8125;MIT
8126;University of Cambridge
8127;Not in Google Scholar
8128;Not in Google Scholar
8129;Not in Google Scholar
813;Not in Google Scholar
8130;Not in Google Scholar
8131;University of California, Irvine
8132;Idsia
8133;IDSIA
8134;IDSIA
8135;University of Cambridge
8136;Not in Google Scholar
8137;Not in Google Scholar
8138;UC Berkeley
8139;Not in Google Scholar
814;Not in Google Scholar
8140;UC Berkeley
8141;Not in Google Scholar
8142;Not in Google Scholar
8143;Cornell University
8144;Stanford University
8145;Not in Google Scholar
8146;Not in Google Scholar
8147;Not in Google Scholar
8148;Not in Google Scholar
8149;Not in Google Scholar
815;Not in Google Scholar
8150;Nanjing University
8151;UChicago
8152;Not in Google Scholar
8153;University of Washington
8154;EPFL
8155;Not in Google Scholar
8156;Not in Google Scholar
8157;Not in Google Scholar
8158;Supélec
8159;Not in Google Scholar
816;Not in Google Scholar
8160;Not in Google Scholar
8161;University of Illinois at Urbana Champaign
8162;Not in Google Scholar
8163;Not in Google Scholar
8164;Georgia Tech
8165;Not in Google Scholar
8166;MIT
8167;MIT
8168;Washington University in St. Louis
8169;Not in Google Scholar
817;Not in Google Scholar
8170;Not in Google Scholar
8171;Weizmann Institute
8172;UC Berkeley
8173;UC Berkeley
8174;Cornell University
8175;University of Michigan
8176;New York University
8177;University of Wroc?aw
8178;Université de Montréal
8179;University of Montreal
818;California Institute of Technology
8180;Not in Google Scholar
8181;Università della Svizzera Italiana
8182;Not in Google Scholar
8183;École Polytechnique Fédérale de Lausanne
8184;Not in Google Scholar
8185;Princeton University
8186;Johns Hopkins University
8187;Not in Google Scholar
8188;Not in Google Scholar
8189;POSTECH
819;Not in Google Scholar
8190;POSTECH
8191;University of Michigan
8192;Not in Google Scholar
8193;Not in Google Scholar
8194;IBM
8195;IBM
8196;Not in Google Scholar
8197;Washington University in St. Louis
8198;Not in Google Scholar
8199;Université de Montréal
82;Not in Google Scholar
820;Not in Google Scholar
8200;Google
8201;Not in Google Scholar
8202;University of Bristol
8203;University of Tartu
8204;Not in Google Scholar
8205;Not in Google Scholar
8206;Not in Google Scholar
8207;Google
8208;Université de Montréal
8209;Cornell University
821;Not in Google Scholar
8210;Washington University in St. Louis
8211;Not in Google Scholar
8212;University Freiburg
8213;University of Freiburg
8214;Not in Google Scholar
8215;Albert-Ludwigs-Universität Freiburg
8216;University of Freiburg
8217;Not in Google Scholar
8218;Johns Hopkins University
8219;Not in Google Scholar
8220;Not in Google Scholar
8221;University of Cambridge
8222;EURECOM
8223;Massachusetts Institute of Technology
8224;University of Wisconsin-Madison
8225;Not in Google Scholar
8226;Not in Google Scholar
8227;Not in Google Scholar
8228;Not in Google Scholar
8229;Not in Google Scholar
823;Not in Google Scholar
8230;Not in Google Scholar
8231;Not in Google Scholar
8232;Not in Google Scholar
8233;National University of Singapore
8235;Not in Google Scholar
8236;Not in Google Scholar
8237;Google
8238;Massachusetts Institute of Technology
8239;University of Salzburg
824;Not in Google Scholar
8240;Not in Google Scholar
8241;UNC Chapel Hill
8242;University of North Carolina at Chapel
8243;Not in Google Scholar
8244;UC Berkeley
8245;Massachusetts Institute of Technology
8246;Not in Google Scholar
8247;Not in Google Scholar
8248;University of Washington
8249;University of Washington
825;Not in Google Scholar
8250;Massachusetts Institute of Technology
8251;Not in Google Scholar
8252;MIT
8253;Not in Google Scholar
8254;Not in Google Scholar
8255;Not in Google Scholar
8256;Not in Google Scholar
8257;Not in Google Scholar
8258;Not in Google Scholar
8259;Not in Google Scholar
826;Not in Google Scholar
8260;Amazon.com
8261;Not in Google Scholar
8262;Not in Google Scholar
8263;Not in Google Scholar
8264;University of Texas at Austin
8265;UT Austin
8266;MIT
8267;Not in Google Scholar
8268;Not in Google Scholar
8269;Not in Google Scholar
827;Not in Google Scholar
8270;Not in Google Scholar
8271;Not in Google Scholar
8272;Not in Google Scholar
8273;University of Pennsylvania
8274;University of Texas, Austin
8275;Carnegie Mellon University
8276;Carnegie Mellon University
8277;Not in Google Scholar
8278;Not in Google Scholar
8279;Not in Google Scholar
828;Not in Google Scholar
8280;University of Houston
8281;Not in Google Scholar
8282;MIT
8283;Not in Google Scholar
8284;University of Michigan, Ann Arbor
8285;ETH Zurich
8286;University of North Carolina
8287;Pacific Northwest National Laboratory
8288;Not in Google Scholar
8289;UC Berkeley
829;Not in Google Scholar
8290;Not in Google Scholar
8291;Massachusetts Institute of Technology
8292;University of Edinburgh
8293;University of Tokyo
8294;Not in Google Scholar
8295;Université Paris-Dauphine
8296;IIT
8297;University of Texas at Austin
8298;University of Texas at Austin
8299;Not in Google Scholar
83;Not in Google Scholar
830;Not in Google Scholar
8300;NICTA
8301;Not in Google Scholar
8302;Google
8303;Not in Google Scholar
8304;Google
8305;Google
8306;Australian National University
8307;Not in Google Scholar
8308;Google Inc
8309;Google
831;University of Cincinnati
8310;New York University
8311;Not in Google Scholar
8312;Graz University of Technology
8313;Harvard University
8314;Not in Google Scholar
8315;Not in Google Scholar
8316;Not in Google Scholar
8317;Harvard University
8318;Not in Google Scholar
8319;Not in Google Scholar
832;Not in Google Scholar
8320;Not in Google Scholar
8321;Not in Google Scholar
8322;Not in Google Scholar
8323;Not in Google Scholar
8324;Not in Google Scholar
8325;Stanford University
8326;Not in Google Scholar
8327;Not in Google Scholar
8328;Not in Google Scholar
8329;University of California, Berkeley
833;Not in Google Scholar
8330;Not in Google Scholar
8331;Lawrence Berkeley National Lab
8332;University of Cambridge
8333;Stony Brook University
8334;Not in Google Scholar
8335;Friedrich-Alexander-Universität Erlangen
8336;Johannes Kepler University Linz
8337;Not in Google Scholar
8338;University of Freiburg
8339;Not in Google Scholar
834;Not in Google Scholar
8340;Not in Google Scholar
8341;Not in Google Scholar
8342;University of Washington
8343;Kent State University
8344;Not in Google Scholar
8345;Not in Google Scholar
8346;Not in Google Scholar
8347;UC Berkeley
8348;Cambridge University
8349;Not in Google Scholar
835;Not in Google Scholar
8350;ICF International
8351;Not in Google Scholar
8352;Cornell University
8353;Cornell University
8354;CalTech
8355;University of Geneva
8356;University of California, Merced
8357;Google
8358;University College London
8359;Not in Google Scholar
836;Michigan State University
8360;University of Science and Technology of China
8361;Not in Google Scholar
8362;Duke University
8363;Not in Google Scholar
8364;Instituto Superior Técnico
8365;Not in Google Scholar
8366;ETH Zurich
8367;Peking University
8368;University of Edinburgh
8369;Georgia Institute of Technology
837;Not in Google Scholar
8370;Not in Google Scholar
8371;Not in Google Scholar
8372;Not in Google Scholar
8373;University of Nebraska-Lincoln
8374;Boston University
8375;Not in Google Scholar
8376;Not in Google Scholar
8377;SRI International
8378;University of Southampton
8379;Not in Google Scholar
838;Not in Google Scholar
8380;University of California Santa Barbara
8381;University of California, Santa Barbara
8382;Not in Google Scholar
8383;Stanford University
8384;University of Pennsylvania
8385;Poznan University of Technology
8386;UPenn
8387;University of Washington
8388;Nanyang Technological University
8389;Not in Google Scholar
839;BBN Technologies
8390;Facebook
8391;Washington University in St. Louis
8392;Not in Google Scholar
8393;Texas Christian University
8394;University of Technology Sydney
8395;Stanford University
8396;Aalto University
8397;Aalto University
8398;National University of Singapore
8399;Not in Google Scholar
84;Not in Google Scholar
8400;Not in Google Scholar
8401;IST Austria
8402;Twitter
8403;Not in Google Scholar
8404;Not in Google Scholar
8405;Not in Google Scholar
8406;Not in Google Scholar
8407;Not in Google Scholar
8408;City University of Hong Kong
8409;Microsoft
841;Not in Google Scholar
8410;Singapore University of Technology and Design
8411;Stanford University
8412;Northwestern U
8413;Cornell University
8414;University of Wisconsin-Madison
8415;Colorado School of Mines
8416;Syracuse University
8417;University of Western Sydney
8418;Syracuse University
8419;Not in Google Scholar
842;Not in Google Scholar
8420;Georgia Institute of Tech
8421;Not in Google Scholar
8422;TTI Chicago
8423;Not in Google Scholar
8424;University of Oxford
8425;University of Amsterdam
8426;Not in Google Scholar
8427;Not in Google Scholar
8428;Technion
8429;UCSB
843;Waseda University
8430;Chinese University of Hong Kong
8431;Not in Google Scholar
8432;UIUC
8433;Not in Google Scholar
8434;Not in Google Scholar
8435;Stanford University Computer Science
8436;Carnegie Mellon University
8437;Not in Google Scholar
8438;Not in Google Scholar
8439;EPFL
844;Not in Google Scholar
8440;Not in Google Scholar
8442;University of New South Wales
8443;Indiana University
8444;Not in Google Scholar
8445;Not in Google Scholar
8447;National University of Singapore
845;Not in Google Scholar
8450;Not in Google Scholar
8451;Not in Google Scholar
8452;Not in Google Scholar
8453;Not in Google Scholar
8454;Not in Google Scholar
8455;Not in Google Scholar
8456;Stanford University
8457;Hebrew University of Jerusalem
8458;Oxford University
8459;University of Oxford
846;Not in Google Scholar
8460;University of Washington
8461;University of Lugano
8462;Not in Google Scholar
8463;University of Lugano
8464;Not in Google Scholar
8465;Not in Google Scholar
8466;UCLA
8467;Columbia University
8468;Not in Google Scholar
8469;Not in Google Scholar
847;Not in Google Scholar
8470;Not in Google Scholar
8471;New York University
8472;Not in Google Scholar
8473;ENS Lyon
8474;University of California, Berkeley
8475;Not in Google Scholar
8476;Not in Google Scholar
8477;Imperial College
8478;Not in Google Scholar
8479;University of Utah
848;Not in Google Scholar
8480;University of Utah
8481;Not in Google Scholar
8482;Not in Google Scholar
8483;University of Chicago
8484;Not in Google Scholar
8485;Not in Google Scholar
8486;University of Minnesota
8487;Virginia Tech
8488;Not in Google Scholar
8489;New York University
849;Not in Google Scholar
8490;Not in Google Scholar
8491;University of Oxford
8492;Not in Google Scholar
8493;University of Oxford
8494;Not in Google Scholar
8495;Not in Google Scholar
8496;Not in Google Scholar
8497;Not in Google Scholar
8498;Not in Google Scholar
8499;Not in Google Scholar
85;Not in Google Scholar
850;Not in Google Scholar
8500;UC Berkeley
8501;University of Washington
8502;KU
8503;TTI Chicago
8505;Google
8506;Not in Google Scholar
8507;University of Victoria
8508;Google
8509;Not in Google Scholar
851;Not in Google Scholar
8510;EPFL, Lausanne
8511;École Polytechnique Fédérale de Lausanne
8512;Not in Google Scholar
8513;Swiss Federal Institute of Technology
8514;University of Southern California
8515;Not in Google Scholar
8516;Not in Google Scholar
8517;University of Maryland
8518;Google
8519;Carnegie Mellon University
852;Not in Google Scholar
8520;University of Illinois at Chicago
8521;Ohio State University
8522;University of California, Berkeley
8523;UC Berkeley
8524;Princeton University
8525;Carnegie Mellon University
8526;Not in Google Scholar
8527;Carnegie Mellon University
8528;Massachusetts Institute of Technology
8529;Carnegie Mellon Univeristy
853;Not in Google Scholar
8530;Not in Google Scholar
8531;MIT
8532;Massachusetts Institute of Technology
8533;Not in Google Scholar
8534;University of Washington
8535;Not in Google Scholar
8536;Amazon
8537;Not in Google Scholar
8538;University of Technology Sydney
8539;University of Montreal
854;Not in Google Scholar
8540;Not in Google Scholar
8541;INSERM
8542;Institute of Science and Technology Austria
8543;Georgia State University
8544;Emory University
8545;University of Texas at Austin
8546;Not in Google Scholar
8547;Dalhousie University
8548;Rensselaer Polytechnic Institute
8549;University of Wisconsin-Madison
855;University of Queensland
8550;Not in Google Scholar
8551;Not in Google Scholar
8552;Nanjing University of Information Sciences and Technology
8553;Not in Google Scholar
8554;Not in Google Scholar
8555;Technion
8556;Not in Google Scholar
8557;NVIDIA
8558;Tsinghua University
8559;Not in Google Scholar
856;Not in Google Scholar
8560;Tsinghua University
8561;Not in Google Scholar
8562;Not in Google Scholar
8563;Not in Google Scholar
8564;University of Freiburg
8565;Rice University
8566;Carnegie Mellon University
8567;University of Alabama
8568;Not in Google Scholar
8569;Not in Google Scholar
857;University of Texas at Austin
8570;Not in Google Scholar
8571;Institute for Advanced Study
8572;UIUC
8573;Not in Google Scholar
8574;Not in Google Scholar
8575;Not in Google Scholar
8576;EPFL
8577;University of Texas at Austin
8578;UT Austin
8579;Los Alamos National Laboratory
858;University of Toronto
8580;Not in Google Scholar
8581;University College London
8582;Princeton University
8583;Princeton University
8584;University of Cambridge
8585;University of Cambridge
8586;Not in Google Scholar
8587;Not in Google Scholar
8588;Cornell University
8589;Heidelberg University
859;Carnegie Mellon University
8590;University of Heidelberg
8591;Not in Google Scholar
8592;Not in Google Scholar
8593;Not in Google Scholar
8594;Not in Google Scholar
8595;Not in Google Scholar
8596;Not in Google Scholar
8597;Princeton University
8598;Not in Google Scholar
8599;Not in Google Scholar
86;Not in Google Scholar
860;University of Colorado
8600;Stanford University
8601;Princeton University
8602;Cornell University
8603;Cornell University
8604;University of Toronto
8605;University of Oxford
8606;Not in Google Scholar
8607;Not in Google Scholar
8608;Not in Google Scholar
8609;Hokkaido University
861;Not in Google Scholar
8610;Northwestern University
8611;MIT
8612;Duke university
8613;Not in Google Scholar
8614;Not in Google Scholar
8615;University of Pennsylvania
8616;University of Pennsylvania
8617;Not in Google Scholar
8618;Universitat Pompeu Fabra
8619;Not in Google Scholar
862;UCSD
8620;Universitat Pompeu Fabra
8621;Not in Google Scholar
8622;Not in Google Scholar
8623;Not in Google Scholar
8624;Not in Google Scholar
8625;Jean Monnet University
8626;Yahoo Labs
8627;UC Berkeley
8628;Not in Google Scholar
8629;UCSD
863;Not in Google Scholar
8630;Not in Google Scholar
8631;Not in Google Scholar
8632;Not in Google Scholar
8633;Not in Google Scholar
8634;Not in Google Scholar
8635;TU Dortmund
8636;University of Oxford
8637;Loughborough University
8638;UW-Madison
8639;Huazhong University of Science and Technology
864;Not in Google Scholar
8640;Not in Google Scholar
8641;IU
8642;Indiana University
8643;Not in Google Scholar
8644;Harvard University
8645;Northeastern University
8646;Not in Google Scholar
8647;Not in Google Scholar
8648;Not in Google Scholar
8649;University of Texas at Dallas
865;Not in Google Scholar
8650;Sapienza University of Rome
8651;Not in Google Scholar
8652;Not in Google Scholar
8653;Not in Google Scholar
8654;Not in Google Scholar
8655;Not in Google Scholar
8656;EPFL
8657;Not in Google Scholar
8658;Not in Google Scholar
8659;Stanford University
866;Northwestern University
8660;Not in Google Scholar
8661;University of California-Berkeley
8662;Not in Google Scholar
8663;Not in Google Scholar
8664;Massachusetts Institute of Technology
8665;Not in Google Scholar
8666;MIT
8667;Not in Google Scholar
8668;Not in Google Scholar
8669;University of Illinois at Urbana Champaign
867;Not in Google Scholar
8670;North Carolina State University
8671;Harvard University
8672;Emory University
8673;Not in Google Scholar
8674;Not in Google Scholar
8675;Nanjing University
8676;Not in Google Scholar
8677;Oregon State University
8678;IIT kharagpur
8679;Indian Institute of Technology, Kharagpur
868;Not in Google Scholar
8680;Not in Google Scholar
8681;University of Ottawa
8682;University of Michigan Ann Arbor
8683;Not in Google Scholar
8684;Toyota Technological Institute at Chicago
8685;Georgia Institute of Technology
8686;Georgia Tech
8687;Not in Google Scholar
8688;Not in Google Scholar
8689;University of Illinois at Urbana-Champaign
869;Tel Aviv University
8690;Not in Google Scholar
8691;Not in Google Scholar
8692;Dalian University of Technology
8693;Not in Google Scholar
8694;Not in Google Scholar
8695;Not in Google Scholar
8696;Not in Google Scholar
8697;UC Irvine
8698;Northwestern University
8699;UMass Amherst
87;Not in Google Scholar
870;Not in Google Scholar
8700;Not in Google Scholar
8701;Not in Google Scholar
8702;Not in Google Scholar
8703;Not in Google Scholar
8704;Not in Google Scholar
8705;University of Essex
8706;Not in Google Scholar
8707;Brown University
8708;Not in Google Scholar
8709;Not in Google Scholar
871;Not in Google Scholar
8710;Not in Google Scholar
8711;Not in Google Scholar
8712;Not in Google Scholar
8713;Google
8714;Not in Google Scholar
8715;Not in Google Scholar
8716;Otto-von-Guericke-University Magdeburg
8717;Radboud University
8718;UCLA
8719;Columbia University
8720;Columbia University
8721;Not in Google Scholar
8722;Not in Google Scholar
8723;Boston University
8724;Not in Google Scholar
8725;Not in Google Scholar
8726;Amazon
8727;Yale University
8728;Not in Google Scholar
8729;Rice University
8730;Not in Google Scholar
8731;Massachusetts Institute of Technology
8732;Stanford University
8733;Institute of Plasma Physics, Chinese Academy of Sciences
8734;Not in Google Scholar
8735;Washington University in St. Louis
8736;University of Basel
8737;Saarland University
8738;University Pierre et Marie Curie
8739;Not in Google Scholar
8740;Penn State University
8741;Not in Google Scholar
8742;Not in Google Scholar
8743;Central South University
8744;University of Maryland
8745;Chalmers tekniska högskola
8746;Not in Google Scholar
8747;Allen Institute for Brain Science
8748;University of Washington
8749;Google
875;Not in Google Scholar
8750;Not in Google Scholar
8751;Google
8752;Boston University
8753;Google, Inc
8754;Imperial College London
8755;Not in Google Scholar
8756;Not in Google Scholar
8757;Not in Google Scholar
8758;Not in Google Scholar
8759;Not in Google Scholar
876;Not in Google Scholar
8760;Not in Google Scholar
8761;University of South Carolina
8762;Not in Google Scholar
8763;Not in Google Scholar
8764;Not in Google Scholar
8765;Not in Google Scholar
8766;Not in Google Scholar
8767;National Tsing Hua University
8768;Not in Google Scholar
8769;UC Berkeley
877;Not in Google Scholar
8770;Not in Google Scholar
8771;University of Pennsylvania
8772;Facebook
8773;Washington University in St. Louis
8774;Not in Google Scholar
8775;Vrije Universiteit Amsterdam
8776;INRIA
8777;Virginia Tech
8778;Not in Google Scholar
8779;Nanyang Technological University, Singapore
878;Not in Google Scholar
8780;University of California, Davis
8781;Virginia Tech
8782;Virginia Tech
8783;Not in Google Scholar
8784;Virginia Tech
8785;Virginia Tech
8786;Indiana University
8787;California Institute of Technology
8788;Not in Google Scholar
8789;University of Texas at Austin
879;University of Freiburg
8790;Not in Google Scholar
8791;Not in Google Scholar
8792;Not in Google Scholar
8793;Not in Google Scholar
8794;Chinese University of Hong Kong
8795;University of Sydney
8796;Not in Google Scholar
8797;Not in Google Scholar
8798;Google Inc
8799;Not in Google Scholar
88;Not in Google Scholar
880;Not in Google Scholar
8800;Czech Technical University in Prague
8801;UC Merced
8802;University of California, Berkeley
8803;Not in Google Scholar
8804;Purdue University
8805;UC Berkeley
8806;Not in Google Scholar
8807;Not in Google Scholar
8808;Chinese University of Hong Kong
8809;chinese academy of sciences
881;Hebrew University
8810;University of Hong Kong
8811;Not in Google Scholar
8812;Not in Google Scholar
8813;Peking University
8814;Not in Google Scholar
8815;North Carolina State University
8816;Not in Google Scholar
8817;Stanford University
8818;Not in Google Scholar
8819;Not in Google Scholar
882;Not in Google Scholar
8820;Not in Google Scholar
8821;Not in Google Scholar
8822;Not in Google Scholar
8823;Not in Google Scholar
8824;Not in Google Scholar
8825;Not in Google Scholar
8826;Not in Google Scholar
8827;University of Illinois, Urbana-Champaign
8828;Not in Google Scholar
8829;McGill University
883;Not in Google Scholar
8830;Not in Google Scholar
8831;Université de Montréal
8832;Not in Google Scholar
8833;Not in Google Scholar
8834;Not in Google Scholar
8835;Duke University
8836;Not in Google Scholar
